"ProteinID","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein.Description"
"tr|A0A1Q9BW84|A0A1Q9BW84_SYMMI","CFR - MK",-1.14919695613277,5.71093837560857,-0.218818215948568,0.828982615779844,1,-4.65802452846855,"26S proteasome non-ATPase regulatory subunit 6-like (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=RPN7 PE=4 SV=1"
"tr|A0A1Q9BWM0|A0A1Q9BWM0_SYMMI","CFR - MK",0.182230584833519,22.6649086623718,0.383396924544686,0.705422100630827,0.989815235054055,-4.65165101383624,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45164 PE=4 SV=1"
"tr|A0A1Q9BWT9|A0A1Q9BWT9_SYMMI","CFR - MK",-3.0381135413473,22.0190193294661,-1.36005238079577,0.199599445293701,0.955733580261963,-4.55303980806454,"ANK_REP_REGION domain-containing protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45226 PE=4 SV=1"
"tr|A0A1Q9BWX0|A0A1Q9BWX0_SYMMI","CFR - MK",-0.483553013977513,14.2049266361708,-0.0774532303648966,0.939023409647136,1,-4.66073542507905,"ATP-dependent DNA helicase RRM3 OS=Symbiodinium microadriaticum OX=2951 GN=RRM3 PE=4 SV=1"
"tr|A0A1Q9BX28|A0A1Q9BX28_SYMMI","CFR - MK",2.36443350396262,0.675552429703605,0.827754493174484,0.417461160248726,0.955733580261963,-4.61803297709272,"Retrovirus-related Pol polyprotein from transposon TNT 1-94 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45047 PE=4 SV=1"
"tr|A0A1Q9BXU2|A0A1Q9BXU2_SYMMI","CFR - MK",4.19874208577527,5.73898342261615,0.671596821001554,0.509432383535913,0.966182055397156,-4.63245654552509,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44724 PE=4 SV=1"
"tr|A0A1Q9BY35|A0A1Q9BY35_SYMMI","CFR - MK",-2.04313516495396,16.623725321929,-0.591410975780798,0.560791663530107,0.96971931897334,-4.63879089039227,"Copia protein OS=Symbiodinium microadriaticum OX=2951 GN=GIP PE=4 SV=1"
"tr|A0A1Q9BY94|A0A1Q9BY94_SYMMI","CFR - MK",-4.01141479878301,18.3537270271813,-1.25170957538345,0.224946217305708,0.955733580261963,-4.56634091478955,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44517 PE=4 SV=1"
"tr|A0A1Q9BYJ2|A0A1Q9BYJ2_SYMMI","CFR - MK",-20.3178898044535,14.115013843997,-3.3789687699647,0.00294462101615581,0.955733580261963,-4.17654063664229,"Fucoxanthin-chlorophyll a-c binding protein B, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=FCPB PE=4 SV=1"
"tr|A0A1Q9BYL8|A0A1Q9BYL8_SYMMI","CFR - MK",-0.0306803288681472,19.8407420726565,-0.00830669155213644,0.993497535213684,1,-4.6611199879578,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44375 PE=4 SV=1"
"tr|A0A1Q9BYM4|A0A1Q9BYM4_SYMMI","CFR - MK",-3.51799820513089,2.66070821957597,-0.865510207397259,0.3969001335098,0.955733580261963,-4.61414720342025,"Sperm acrosomal protein FSA-ACR.1 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44376 PE=4 SV=1"
"tr|A0A1Q9BYV2|A0A1Q9BYV2_SYMMI","CFR - MK",-1.63980923284065,1.89314087776718,-0.423297351335425,0.676541394684298,0.981396989312,-4.64959364808505,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44297 PE=4 SV=1"
"tr|A0A1Q9BYX6|A0A1Q9BYX6_SYMMI","CFR - MK",1.58117598168379,4.11034381431291,0.29040853844515,0.774457754478398,1,-4.65567341555465,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44349 PE=4 SV=1"
"tr|A0A1Q9BYZ0|A0A1Q9BYZ0_SYMMI","CFR - MK",2.30611184010693,21.0368359297333,0.98172234379825,0.344498033496729,0.955733580261963,-4.60111208028138,"Heat shock 90 kDa protein-like OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44246 PE=3 SV=1"
"tr|A0A1Q9BZ86|A0A1Q9BZ86_SYMMI","CFR - MK",-0.22386780302207,21.4272815636988,-0.347231812892191,0.73200099740391,0.997487139022697,-4.65334450523402,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44138 PE=4 SV=1"
"tr|A0A1Q9BZD4|A0A1Q9BZD4_SYMMI","CFR - MK",0.964937386222676,18.826352196531,0.581305522871749,0.56745121400756,0.96971931897334,-4.63953593547568,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44099 PE=4 SV=1"
"tr|A0A1Q9BZE2|A0A1Q9BZE2_SYMMI","CFR - MK",10.2574258129027,2.93069308940077,2.3925912766262,0.0265333958299372,0.955733580261963,-4.367535293151,"CCT-eta (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=MAL3P3.6 PE=3 SV=1"
"tr|A0A1Q9BZE3|A0A1Q9BZE3_SYMMI","CFR - MK",-1.79989809771702,8.53904690762592,-0.271696596851108,0.788606796350363,1,-4.65635093818866,"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=fabZ PE=3 SV=1"
"tr|A0A1Q9BZH6|A0A1Q9BZH6_SYMMI","CFR - MK",-1.79855473477989,0.642340976707103,-0.632898756016807,0.533884401176394,0.96971931897334,-4.63560665086927,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44035 PE=4 SV=1"
"tr|A0A1Q9BZJ4|A0A1Q9BZJ4_SYMMI","CFR - MK",5.31758374491286,16.6599568003778,1.26723057525972,0.219457175422848,0.955733580261963,-4.56413953121957,"Octopine dehydrogenase OS=Symbiodinium microadriaticum OX=2951 GN=odh1 PE=4 SV=1"
"tr|A0A1Q9BZK1|A0A1Q9BZK1_SYMMI","CFR - MK",1.03987863392948,3.83727293533796,0.200889872492258,0.842789289348911,1,-4.65851079911993,"Protein NLRC3 OS=Symbiodinium microadriaticum OX=2951 GN=NLRC3 PE=4 SV=1"
"tr|A0A1Q9BZS5|A0A1Q9BZS5_SYMMI","CFR - MK",0.0705709492958917,18.6771954512151,0.0143876925898786,0.988721008436297,1,-4.66111087866362,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43921 PE=4 SV=1"
"tr|A0A1Q9BZW7|A0A1Q9BZW7_SYMMI","CFR - MK",1.75099215439792,16.6607163912436,0.384095481869725,0.704912364271665,0.989815235054055,-4.65161669493737,"Linear gramicidin synthase subunit C (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=lgrC PE=4 SV=1"
"tr|A0A1Q9BZX3|A0A1Q9BZX3_SYMMI","CFR - MK",4.84127814281959,5.30101546834823,0.974375303779376,0.341370236755872,0.955733580261963,-4.60211552469509,"RNA-directed RNA polymerase L OS=Symbiodinium microadriaticum OX=2951 GN=L PE=4 SV=1"
"tr|A0A1Q9C072|A0A1Q9C072_SYMMI","CFR - MK",3.40801491531355,13.4296039200419,0.583933793885575,0.565715253979772,0.96971931897334,-4.6393433191528,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43818 PE=4 SV=1"
"tr|A0A1Q9C0C1|A0A1Q9C0C1_SYMMI","CFR - MK",5.78875335462391,15.1106444179342,1.10455110481428,0.282309978917777,0.955733580261963,-4.58619515876995,"60 kDa chaperonin 1 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=groL1 PE=3 SV=1"
"tr|A0A1Q9C0E5|A0A1Q9C0E5_SYMMI","CFR - MK",7.05461130481133,8.97511347974214,1.03985025032872,0.310670164293235,0.955733580261963,-4.59430972401428,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43685 PE=4 SV=1"
"tr|A0A1Q9C0I8|A0A1Q9C0I8_SYMMI","CFR - MK",0.194906559852598,20.9436722813615,0.256980696101956,0.799787442019179,1,-4.65685250858657,"Alpha-ketoglutarate-dependent dioxygenase alkB-like 3 OS=Symbiodinium microadriaticum OX=2951 GN=ALKBH3 PE=4 SV=1"
"tr|A0A1Q9C0M3|A0A1Q9C0M3_SYMMI","CFR - MK",-3.55203806337741,17.6144510284761,-1.04398375573459,0.308799805864092,0.955733580261963,-4.59380306439968,"Tricarboxylate transport protein, mitochondrial OS=Symbiodinium microadriaticum OX=2951 GN=SLC25A1 PE=3 SV=1"
"tr|A0A1Q9C0U5|A0A1Q9C0U5_SYMMI","CFR - MK",-1.35424056730582,10.1735112233649,-0.20489277976598,0.839701956797231,1,-4.65840580183542,"Fucoxanthin-chlorophyll a-c binding protein, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=FCP PE=4 SV=1"
"tr|A0A1Q9C0W0|A0A1Q9C0W0_SYMMI","CFR - MK",4.70770074498513,4.28841394508397,0.89250279394895,0.38261016363219,0.955733580261963,-4.61127728525907,"Poly [ADP-ribose] polymerase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=PARP6 PE=4 SV=1"
"tr|A0A1Q9C0Y8|A0A1Q9C0Y8_SYMMI","CFR - MK",6.14800135101467,11.6134978688493,1.21728805089807,0.237494843485469,0.955733580261963,-4.57115195416467,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43469 PE=4 SV=1"
"tr|A0A1Q9C197|A0A1Q9C197_SYMMI","CFR - MK",0.479942901701069,22.0574679937297,0.935298221272403,0.360658278775506,0.955733580261963,-4.60657301866284,"Acetyl-CoA carboxylase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=accA PE=4 SV=1"
"tr|A0A1Q9C1D9|A0A1Q9C1D9_SYMMI","CFR - MK",-2.9794784940074,10.3242373731009,-0.493710292464165,0.626824645064446,0.972975545947154,-4.64548479492164,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43289 PE=4 SV=1"
"tr|A0A1Q9C1M6|A0A1Q9C1M6_SYMMI","CFR - MK",1.99769008342712,18.3342943644705,0.545705986056722,0.59123763653736,0.96971931897334,-4.64206358662131,"Xylose isomerase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=xylA PE=3 SV=1"
"tr|A0A1Q9C1P9|A0A1Q9C1P9_SYMMI","CFR - MK",-0.0946306345637709,22.6952572309777,-0.149491823858978,0.882644837208227,1,-4.65967597545701,"(2R,3S)-2-methylisocitrate dehydratase OS=Symbiodinium microadriaticum OX=2951 GN=acnB PE=4 SV=1"
"tr|A0A1Q9C1R0|A0A1Q9C1R0_SYMMI","CFR - MK",-6.71912814901837,7.15980469403106,-1.10695861251277,0.281292285741112,0.955733580261963,-4.58588573489244,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43147 PE=4 SV=1"
"tr|A0A1Q9C1U8|A0A1Q9C1U8_SYMMI","CFR - MK",-7.6290767925025,17.9844000424935,-1.59545557000543,0.128776668520272,0.955733580261963,-4.51485573618343,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43104 PE=4 SV=1"
"tr|A0A1Q9C216|A0A1Q9C216_SYMMI","CFR - MK",3.81976660526997,4.98676818365991,0.770887259560482,0.449677971895983,0.956846110735748,-4.62359720777627,"DctM domain-containing protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43036 PE=4 SV=1"
"tr|A0A1Q9C286|A0A1Q9C286_SYMMI","CFR - MK",-5.04142460334703,13.0298118343924,-0.854923649079663,0.402598124138116,0.955733580261963,-4.61525197367291,"LINE-1 retrotransposable element ORF2 protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42956 PE=4 SV=1"
"tr|A0A1Q9C2B8|A0A1Q9C2B8_SYMMI","CFR - MK",-4.58737218696596,3.31820243565382,-0.857786837017233,0.401051892197472,0.955733580261963,-4.61495434693982,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42927 PE=4 SV=1"
"tr|A0A1Q9C2F0|A0A1Q9C2F0_SYMMI","CFR - MK",0,1.36385808814351,0,1,1,-4.66112458040524,"GTP-binding protein SAR1A OS=Symbiodinium microadriaticum OX=2951 GN=SAR1A PE=3 SV=1"
"tr|A0A1Q9C2W2|A0A1Q9C2W2_SYMMI","CFR - MK",-6.41089867251885,14.0779622049748,-0.950430285030335,0.353103514384125,0.955733580261963,-4.60486506489152,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42713 PE=4 SV=1"
"tr|A0A1Q9C2X7|A0A1Q9C2X7_SYMMI","CFR - MK",-4.38646435329054,17.71930602015,-1.31015915793134,0.204813998353979,0.955733580261963,-4.55794961230529,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42673 PE=4 SV=1"
"tr|A0A1Q9C323|A0A1Q9C323_SYMMI","CFR - MK",2.82910493788476,10.8440093302667,0.449661069120949,0.657732411607983,0.975444935740558,-4.64812633378993,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42638 PE=4 SV=1"
"tr|A0A1Q9C325|A0A1Q9C325_SYMMI","CFR - MK",-3.3573462222517,14.2635296415102,-0.594311660900992,0.558887637706864,0.96971931897334,-4.63857481039343,"Receptor expression-enhancing protein 2 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=Reep2 PE=3 SV=1"
"tr|A0A1Q9C327|A0A1Q9C327_SYMMI","CFR - MK",-4.78663983263262,21.4135926291293,-1.00220383604554,0.337351351396805,0.955733580261963,-4.59872317611604,"Ankyrin repeat domain-containing protein 50 OS=Symbiodinium microadriaticum OX=2951 GN=ANKRD50 PE=4 SV=1"
